date_time_served,bar_name,alcohol_type,brand_name,opening_balance_(ml),purchase_(ml),consumed_(ml),closing_balance_(ml),date,day_of_week,day,month,net_consumption,brand_name_encoded,bar_name_encoded,alcohol_type_encoded
5/28/2023 11:07,Taylor's Bar,Rum,Malibu,262.15,0.0,262.15,0.0,2023-05-28 11:07:00,Sunday,28,5,262.15,11,4,1
6/3/2023 22:36,Taylor's Bar,Rum,Malibu,0.0,0.0,0.0,0.0,2023-06-03 22:36:00,Saturday,3,6,0.0,11,4,1
6/7/2023 22:43,Taylor's Bar,Rum,Malibu,0.0,0.0,0.0,0.0,2023-06-07 22:43:00,Wednesday,7,6,0.0,11,4,1
6/14/2023 18:14,Taylor's Bar,Rum,Malibu,0.0,1539.2,389.21,1149.99,2023-06-14 18:14:00,Wednesday,14,6,389.21000000000004,11,4,1
6/17/2023 12:18,Taylor's Bar,Rum,Malibu,1149.99,0.0,204.27,945.72,2023-06-17 12:18:00,Saturday,17,6,204.26999999999998,11,4,1
6/18/2023 17:50,Taylor's Bar,Rum,Malibu,945.72,1070.72,309.62,1706.82,2023-06-18 17:50:00,Sunday,18,6,309.6200000000001,11,4,1
6/20/2023 13:37,Taylor's Bar,Rum,Malibu,1706.82,0.0,404.31,1302.51,2023-06-20 13:37:00,Tuesday,20,6,404.30999999999995,11,4,1
6/21/2023 19:36,Taylor's Bar,Rum,Malibu,1302.51,0.0,303.13,999.38,2023-06-21 19:36:00,Wednesday,21,6,303.13,11,4,1
6/22/2023 14:52,Taylor's Bar,Rum,Malibu,999.38,0.0,121.08,878.3,2023-06-22 14:52:00,Thursday,22,6,121.08000000000004,11,4,1
6/26/2023 20:00,Taylor's Bar,Rum,Malibu,878.3,0.0,311.99,566.31,2023-06-26 20:00:00,Monday,26,6,311.99,11,4,1
6/29/2023 17:44,Taylor's Bar,Rum,Malibu,566.31,0.0,407.5,158.81,2023-06-29 17:44:00,Thursday,29,6,407.49999999999994,11,4,1
7/4/2023 20:29,Taylor's Bar,Rum,Malibu,158.81,0.0,0.0,158.81,2023-07-04 20:29:00,Tuesday,4,7,0.0,11,4,1
7/9/2023 12:33,Taylor's Bar,Rum,Malibu,158.81,922.94,568.56,513.19,2023-07-09 12:33:00,Sunday,9,7,568.56,11,4,1
7/22/2023 10:06,Taylor's Bar,Rum,Malibu,513.19,0.0,145.84,367.35,2023-07-22 10:06:00,Saturday,22,7,145.84000000000003,11,4,1
7/24/2023 15:23,Taylor's Bar,Rum,Malibu,367.35,1800.31,113.66,2054.0,2023-07-24 15:23:00,Monday,24,7,113.65999999999985,11,4,1
7/25/2023 14:50,Taylor's Bar,Rum,Malibu,2054.0,0.0,441.72,1612.28,2023-07-25 14:50:00,Tuesday,25,7,441.72,11,4,1
8/4/2023 17:39,Taylor's Bar,Rum,Malibu,1612.28,680.55,333.3,1959.53,2023-08-04 17:39:00,Friday,4,8,333.29999999999995,11,4,1
8/6/2023 10:05,Taylor's Bar,Rum,Malibu,1959.53,776.29,149.07,2586.75,2023-08-06 10:05:00,Sunday,6,8,149.06999999999994,11,4,1
8/11/2023 13:17,Taylor's Bar,Rum,Malibu,2586.75,0.0,333.74,2253.01,2023-08-11 13:17:00,Friday,11,8,333.7399999999998,11,4,1
8/19/2023 19:35,Taylor's Bar,Rum,Malibu,2253.01,1227.72,186.62,3294.11,2023-08-19 19:35:00,Saturday,19,8,186.62000000000012,11,4,1
8/23/2023 14:15,Taylor's Bar,Rum,Malibu,3294.11,0.0,225.99,3068.12,2023-08-23 14:15:00,Wednesday,23,8,225.99000000000024,11,4,1
8/30/2023 14:50,Taylor's Bar,Rum,Malibu,3068.12,0.0,554.5,2513.62,2023-08-30 14:50:00,Wednesday,30,8,554.5,11,4,1
9/1/2023 10:17,Taylor's Bar,Rum,Malibu,2513.62,0.0,461.0,2052.62,2023-09-01 10:17:00,Friday,1,9,461.0,11,4,1
9/9/2023 10:34,Taylor's Bar,Rum,Malibu,2052.62,0.0,428.17,1624.45,2023-09-09 10:34:00,Saturday,9,9,428.16999999999985,11,4,1
9/11/2023 21:43,Taylor's Bar,Rum,Malibu,1624.45,0.0,460.33,1164.12,2023-09-11 21:43:00,Monday,11,9,460.33000000000015,11,4,1
9/17/2023 10:04,Taylor's Bar,Rum,Malibu,1164.12,0.0,357.63,806.49,2023-09-17 10:04:00,Sunday,17,9,357.6299999999999,11,4,1
9/24/2023 16:06,Taylor's Bar,Rum,Malibu,806.49,1243.13,445.83,1603.79,2023-09-24 16:06:00,Sunday,24,9,445.83000000000015,11,4,1
10/3/2023 19:22,Taylor's Bar,Rum,Malibu,1603.79,0.0,226.8,1376.99,2023-10-03 19:22:00,Tuesday,3,10,226.79999999999995,11,4,1
10/6/2023 20:05,Taylor's Bar,Rum,Malibu,1376.99,0.0,140.59,1236.4,2023-10-06 20:05:00,Friday,6,10,140.58999999999992,11,4,1
10/17/2023 18:48,Taylor's Bar,Rum,Malibu,1236.4,0.0,388.62,847.78,2023-10-17 18:48:00,Tuesday,17,10,388.6200000000001,11,4,1
10/18/2023 11:32,Taylor's Bar,Rum,Malibu,847.78,1628.65,450.41,2026.02,2023-10-18 11:32:00,Wednesday,18,10,450.4100000000001,11,4,1
11/3/2023 14:40,Taylor's Bar,Rum,Malibu,2026.02,0.0,363.96,1662.06,2023-11-03 14:40:00,Friday,3,11,363.96000000000004,11,4,1
11/7/2023 14:27,Taylor's Bar,Rum,Malibu,1662.06,0.0,460.29,1201.77,2023-11-07 14:27:00,Tuesday,7,11,460.28999999999996,11,4,1
11/8/2023 19:32,Taylor's Bar,Rum,Malibu,1201.77,0.0,229.22,972.55,2023-11-08 19:32:00,Wednesday,8,11,229.22000000000003,11,4,1
11/19/2023 14:17,Taylor's Bar,Rum,Malibu,972.55,0.0,434.3,538.25,2023-11-19 14:17:00,Sunday,19,11,434.29999999999995,11,4,1
11/21/2023 19:30,Taylor's Bar,Rum,Malibu,538.25,0.0,116.8,421.45,2023-11-21 19:30:00,Tuesday,21,11,116.80000000000001,11,4,1
11/28/2023 13:57,Taylor's Bar,Rum,Malibu,421.45,0.0,216.72,204.73,2023-11-28 13:57:00,Tuesday,28,11,216.72,11,4,1
12/7/2023 20:42,Taylor's Bar,Rum,Malibu,204.73,888.51,332.73,760.51,2023-12-07 20:42:00,Thursday,7,12,332.73,11,4,1
12/9/2023 22:37,Taylor's Bar,Rum,Malibu,760.51,1639.34,163.83,2236.02,2023-12-09 22:37:00,Saturday,9,12,163.82999999999993,11,4,1
12/13/2023 12:18,Taylor's Bar,Rum,Malibu,2236.02,0.0,517.48,1718.54,2023-12-13 12:18:00,Wednesday,13,12,517.48,11,4,1
12/19/2023 17:15,Taylor's Bar,Rum,Malibu,1718.54,1214.95,247.42,2686.07,2023-12-19 17:15:00,Tuesday,19,12,247.41999999999985,11,4,1
12/21/2023 17:17,Taylor's Bar,Rum,Malibu,2686.07,0.0,301.01,2385.06,2023-12-21 17:17:00,Thursday,21,12,301.0100000000002,11,4,1
12/25/2023 11:52,Taylor's Bar,Rum,Malibu,2385.06,0.0,0.0,2385.06,2023-12-25 11:52:00,Monday,25,12,0.0,11,4,1
12/27/2023 21:12,Taylor's Bar,Rum,Malibu,2385.06,600.0,383.17,2601.89,2023-12-27 21:12:00,Wednesday,27,12,383.1700000000001,11,4,1
12/29/2023 13:22,Taylor's Bar,Rum,Malibu,2601.89,0.0,575.17,2026.72,2023-12-29 13:22:00,Friday,29,12,575.1699999999998,11,4,1
12/31/2023 19:58,Taylor's Bar,Rum,Malibu,2026.72,0.0,220.2,1806.52,2023-12-31 19:58:00,Sunday,31,12,220.20000000000005,11,4,1
1/7/2023 19:48,Taylor's Bar,Beer,Miller,685.49,0.0,142.1,543.39,2023-01-07 19:48:00,Saturday,7,1,142.10000000000002,12,4,0
1/8/2023 21:03,Taylor's Bar,Beer,Miller,543.39,0.0,444.16,99.23,2023-01-08 21:03:00,Sunday,8,1,444.15999999999997,12,4,0
1/27/2023 13:39,Taylor's Bar,Beer,Miller,99.23,1360.71,253.37,1206.57,2023-01-27 13:39:00,Friday,27,1,253.37000000000012,12,4,0
1/28/2023 21:36,Taylor's Bar,Beer,Miller,1206.57,0.0,474.99,731.58,2023-01-28 21:36:00,Saturday,28,1,474.9899999999999,12,4,0
1/30/2023 16:50,Taylor's Bar,Beer,Miller,731.58,0.0,208.42,523.16,2023-01-30 16:50:00,Monday,30,1,208.42000000000007,12,4,0
2/3/2023 11:17,Taylor's Bar,Beer,Miller,523.16,0.0,248.77,274.39,2023-02-03 11:17:00,Friday,3,2,248.76999999999998,12,4,0
2/9/2023 10:49,Taylor's Bar,Beer,Miller,274.39,1944.99,383.18,1836.2,2023-02-09 10:49:00,Thursday,9,2,383.18000000000006,12,4,0
2/13/2023 20:10,Taylor's Bar,Beer,Miller,1836.2,0.0,143.4,1692.8,2023-02-13 20:10:00,Monday,13,2,143.4000000000001,12,4,0
2/19/2023 19:03,Taylor's Bar,Beer,Miller,1692.8,707.4,547.59,1852.61,2023-02-19 19:03:00,Sunday,19,2,547.59,12,4,0
2/26/2023 20:10,Taylor's Bar,Beer,Miller,1852.61,0.0,407.45,1445.16,2023-02-26 20:10:00,Sunday,26,2,407.4499999999998,12,4,0
2/27/2023 19:23,Taylor's Bar,Beer,Miller,1445.16,0.0,288.56,1160.0,2023-02-27 19:23:00,Monday,27,2,285.1600000000001,12,4,0
3/24/2023 17:29,Taylor's Bar,Beer,Miller,1156.6,0.0,263.37,893.23,2023-03-24 17:29:00,Friday,24,3,263.3699999999999,12,4,0
3/27/2023 22:49,Taylor's Bar,Beer,Miller,893.23,0.0,366.39,526.84,2023-03-27 22:49:00,Monday,27,3,366.39,12,4,0
4/2/2023 15:06,Taylor's Bar,Beer,Miller,526.84,0.0,253.2,273.64,2023-04-02 15:06:00,Sunday,2,4,253.20000000000005,12,4,0
4/7/2023 13:14,Taylor's Bar,Beer,Miller,273.64,0.0,273.64,0.0,2023-04-07 13:14:00,Friday,7,4,273.64,12,4,0
4/10/2023 20:17,Taylor's Bar,Beer,Miller,0.0,0.0,0.0,0.0,2023-04-10 20:17:00,Monday,10,4,0.0,12,4,0
4/16/2023 22:30,Taylor's Bar,Beer,Miller,0.0,0.0,0.0,0.0,2023-04-16 22:30:00,Sunday,16,4,0.0,12,4,0
4/19/2023 21:22,Taylor's Bar,Beer,Miller,0.0,1691.99,544.45,1147.54,2023-04-19 21:22:00,Wednesday,19,4,544.45,12,4,0
5/4/2023 20:48,Taylor's Bar,Beer,Miller,1147.54,0.0,564.9,582.64,2023-05-04 20:48:00,Thursday,4,5,564.9,12,4,0
5/14/2023 20:41,Taylor's Bar,Beer,Miller,582.64,0.0,397.8,184.84,2023-05-14 20:41:00,Sunday,14,5,397.79999999999995,12,4,0
5/15/2023 18:57,Taylor's Bar,Beer,Miller,184.84,0.0,184.84,0.0,2023-05-15 18:57:00,Monday,15,5,184.84,12,4,0
6/2/2023 19:41,Taylor's Bar,Beer,Miller,0.0,0.0,0.0,0.0,2023-06-02 19:41:00,Friday,2,6,0.0,12,4,0
6/5/2023 10:25,Taylor's Bar,Beer,Miller,0.0,0.0,0.0,0.0,2023-06-05 10:25:00,Monday,5,6,0.0,12,4,0
7/6/2023 10:10,Taylor's Bar,Beer,Miller,0.0,0.0,0.0,0.0,2023-07-06 10:10:00,Thursday,6,7,0.0,12,4,0
7/13/2023 14:31,Taylor's Bar,Beer,Miller,0.0,627.79,239.04,388.75,2023-07-13 14:31:00,Thursday,13,7,239.03999999999996,12,4,0
7/18/2023 14:14,Taylor's Bar,Beer,Miller,388.75,794.13,215.55,967.33,2023-07-18 14:14:00,Tuesday,18,7,215.54999999999995,12,4,0
7/20/2023 10:16,Taylor's Bar,Beer,Miller,967.33,0.0,274.52,692.81,2023-07-20 10:16:00,Thursday,20,7,274.5200000000001,12,4,0
7/29/2023 20:52,Taylor's Bar,Beer,Miller,692.81,0.0,539.21,153.6,2023-07-29 20:52:00,Saturday,29,7,539.2099999999999,12,4,0
8/5/2023 16:11,Taylor's Bar,Beer,Miller,153.6,754.83,542.78,365.65,2023-08-05 16:11:00,Saturday,5,8,542.7800000000001,12,4,0
8/9/2023 18:44,Taylor's Bar,Beer,Miller,365.65,0.0,365.65,2.27e-13,2023-08-09 18:44:00,Wednesday,9,8,365.64999999999975,12,4,0
8/18/2023 14:21,Taylor's Bar,Beer,Miller,2.27e-13,1856.48,104.25,1752.23,2023-08-18 14:21:00,Friday,18,8,104.25000000000023,12,4,0
8/19/2023 14:55,Taylor's Bar,Beer,Miller,1752.23,0.0,339.11,1413.12,2023-08-19 14:55:00,Saturday,19,8,339.1100000000001,12,4,0
8/24/2023 14:31,Taylor's Bar,Beer,Miller,1413.12,0.0,361.0,1052.12,2023-08-24 14:31:00,Thursday,24,8,361.0,12,4,0
8/25/2023 10:06,Taylor's Bar,Beer,Miller,1052.12,566.07,557.52,1060.67,2023-08-25 10:06:00,Friday,25,8,557.5199999999999,12,4,0
9/8/2023 22:34,Taylor's Bar,Beer,Miller,1060.67,0.0,578.1,482.57,2023-09-08 22:34:00,Friday,8,9,578.1000000000001,12,4,0
9/13/2023 10:26,Taylor's Bar,Beer,Miller,482.57,0.0,317.46,165.11,2023-09-13 10:26:00,Wednesday,13,9,317.46,12,4,0
9/18/2023 14:05,Taylor's Bar,Beer,Miller,165.11,0.0,123.08,42.03,2023-09-18 14:05:00,Monday,18,9,123.08000000000001,12,4,0
9/25/2023 15:52,Taylor's Bar,Beer,Miller,42.03,0.0,42.03,5.26e-13,2023-09-25 15:52:00,Monday,25,9,42.029999999999475,12,4,0
10/1/2023 10:14,Taylor's Bar,Beer,Miller,5.26e-13,0.0,0.0,5.26e-13,2023-10-01 10:14:00,Sunday,1,10,0.0,12,4,0
10/3/2023 22:07,Taylor's Bar,Beer,Miller,5.26e-13,0.0,0.0,5.26e-13,2023-10-03 22:07:00,Tuesday,3,10,0.0,12,4,0
10/4/2023 22:44,Taylor's Bar,Beer,Miller,5.26e-13,0.0,0.0,5.26e-13,2023-10-04 22:44:00,Wednesday,4,10,0.0,12,4,0
10/6/2023 21:32,Taylor's Bar,Beer,Miller,5.26e-13,0.0,0.0,5.26e-13,2023-10-06 21:32:00,Friday,6,10,0.0,12,4,0
10/10/2023 19:58,Taylor's Bar,Beer,Miller,5.26e-13,0.0,0.0,5.26e-13,2023-10-10 19:58:00,Tuesday,10,10,0.0,12,4,0
10/11/2023 20:51,Taylor's Bar,Beer,Miller,5.26e-13,1541.18,570.23,970.95,2023-10-11 20:51:00,Wednesday,11,10,570.2300000000006,12,4,0
10/13/2023 18:36,Taylor's Bar,Beer,Miller,970.95,0.0,278.19,692.76,2023-10-13 18:36:00,Friday,13,10,278.19000000000005,12,4,0
10/16/2023 20:03,Taylor's Bar,Beer,Miller,692.76,0.0,574.79,117.97,2023-10-16 20:03:00,Monday,16,10,574.79,12,4,0
10/18/2023 11:55,Taylor's Bar,Beer,Miller,117.97,0.0,117.97,4.83e-13,2023-10-18 11:55:00,Wednesday,18,10,117.96999999999952,12,4,0
10/21/2023 11:41,Taylor's Bar,Beer,Miller,4.83e-13,0.0,0.0,4.83e-13,2023-10-21 11:41:00,Saturday,21,10,0.0,12,4,0
10/28/2023 11:33,Taylor's Bar,Beer,Miller,4.83e-13,1786.52,967.73,818.79,2023-10-28 11:33:00,Saturday,28,10,967.7300000000005,12,4,0
10/29/2023 19:18,Taylor's Bar,Beer,Miller,818.79,0.0,270.93,547.86,2023-10-29 19:18:00,Sunday,29,10,270.92999999999995,12,4,0
10/31/2023 21:41,Taylor's Bar,Beer,Miller,547.86,0.0,286.25,261.61,2023-10-31 21:41:00,Tuesday,31,10,286.25,12,4,0
11/2/2023 20:48,Taylor's Bar,Beer,Miller,261.61,0.0,261.61,3.41e-13,2023-11-02 20:48:00,Thursday,2,11,261.6099999999997,12,4,0
11/30/2023 11:59,Taylor's Bar,Beer,Miller,3.41e-13,0.0,0.0,3.41e-13,2023-11-30 11:59:00,Thursday,30,11,0.0,12,4,0
12/3/2023 19:17,Taylor's Bar,Beer,Miller,3.41e-13,0.0,0.0,3.41e-13,2023-12-03 19:17:00,Sunday,3,12,0.0,12,4,0
12/5/2023 16:16,Taylor's Bar,Beer,Miller,3.41e-13,0.0,0.0,3.41e-13,2023-12-05 16:16:00,Tuesday,5,12,0.0,12,4,0
12/8/2023 22:20,Taylor's Bar,Beer,Miller,3.41e-13,0.0,0.0,3.41e-13,2023-12-08 22:20:00,Friday,8,12,0.0,12,4,0
12/22/2023 18:06,Taylor's Bar,Beer,Miller,3.41e-13,0.0,0.0,3.41e-13,2023-12-22 18:06:00,Friday,22,12,0.0,12,4,0
12/26/2023 13:05,Taylor's Bar,Beer,Miller,3.41e-13,0.0,0.0,3.41e-13,2023-12-26 13:05:00,Tuesday,26,12,0.0,12,4,0
12/28/2023 12:05,Taylor's Bar,Beer,Miller,3.41e-13,0.0,0.0,3.41e-13,2023-12-28 12:05:00,Thursday,28,12,0.0,12,4,0
1/9/2023 10:26,Taylor's Bar,Vodka,Smirnoff,1068.58,0.0,412.94,655.64,2023-01-09 10:26:00,Monday,9,1,412.93999999999994,13,4,2
1/15/2023 13:14,Taylor's Bar,Vodka,Smirnoff,655.64,0.0,143.79,511.85,2023-01-15 13:14:00,Sunday,15,1,143.78999999999996,13,4,2
1/20/2023 12:38,Taylor's Bar,Vodka,Smirnoff,511.85,0.0,306.93,204.92,2023-01-20 12:38:00,Friday,20,1,306.93000000000006,13,4,2
1/21/2023 14:46,Taylor's Bar,Vodka,Smirnoff,204.92,925.68,376.03,754.57,2023-01-21 14:46:00,Saturday,21,1,376.02999999999986,13,4,2
2/4/2023 19:12,Taylor's Bar,Vodka,Smirnoff,755.0,0.0,279.98,474.59,2023-02-04 19:12:00,Saturday,4,2,280.41,13,4,2
2/8/2023 11:27,Taylor's Bar,Vodka,Smirnoff,474.59,0.0,326.65,147.94,2023-02-08 11:27:00,Wednesday,8,2,326.65,13,4,2
2/9/2023 19:20,Taylor's Bar,Vodka,Smirnoff,147.94,0.0,147.94,0.0,2023-02-09 19:20:00,Thursday,9,2,147.94,13,4,2
2/14/2023 16:52,Taylor's Bar,Vodka,Smirnoff,0.0,927.8,105.24,822.56,2023-02-14 16:52:00,Tuesday,14,2,105.24000000000001,13,4,2
2/17/2023 21:46,Taylor's Bar,Vodka,Smirnoff,822.56,1978.71,463.54,2337.73,2023-02-17 21:46:00,Friday,17,2,463.53999999999996,13,4,2
2/18/2023 22:27,Taylor's Bar,Vodka,Smirnoff,2337.73,834.48,0.0,3170.0,2023-02-18 22:27:00,Saturday,18,2,2.2100000000000364,13,4,2
2/23/2023 20:56,Taylor's Bar,Vodka,Smirnoff,3172.21,0.0,518.95,2653.26,2023-02-23 20:56:00,Thursday,23,2,518.9499999999998,13,4,2
2/24/2023 18:49,Taylor's Bar,Vodka,Smirnoff,2653.26,1126.96,156.04,3624.18,2023-02-24 18:49:00,Friday,24,2,156.04000000000042,13,4,2
2/27/2023 21:19,Taylor's Bar,Vodka,Smirnoff,3624.18,0.0,337.54,3286.64,2023-02-27 21:19:00,Monday,27,2,337.53999999999996,13,4,2
3/2/2023 10:14,Taylor's Bar,Vodka,Smirnoff,3286.64,661.1,530.11,3417.63,2023-03-02 10:14:00,Thursday,2,3,530.1099999999998,13,4,2
3/9/2023 20:02,Taylor's Bar,Vodka,Smirnoff,3417.63,834.42,325.95,3926.1,2023-03-09 20:02:00,Thursday,9,3,325.95000000000016,13,4,2
3/10/2023 20:13,Taylor's Bar,Vodka,Smirnoff,3926.1,0.0,187.02,3739.08,2023-03-10 20:13:00,Friday,10,3,187.01999999999998,13,4,2
3/11/2023 12:19,Taylor's Bar,Vodka,Smirnoff,3739.08,0.0,146.22,3592.86,2023-03-11 12:19:00,Saturday,11,3,146.2199999999998,13,4,2
3/17/2023 16:28,Taylor's Bar,Vodka,Smirnoff,3592.86,0.0,236.76,3356.1,2023-03-17 16:28:00,Friday,17,3,236.76000000000022,13,4,2
3/19/2023 19:11,Taylor's Bar,Vodka,Smirnoff,3356.1,0.0,416.9,2939.2,2023-03-19 19:11:00,Sunday,19,3,416.9000000000001,13,4,2
3/26/2023 19:40,Taylor's Bar,Vodka,Smirnoff,2939.2,1209.68,463.07,3685.81,2023-03-26 19:40:00,Sunday,26,3,463.06999999999994,13,4,2
4/12/2023 20:37,Taylor's Bar,Vodka,Smirnoff,3685.81,0.0,148.87,3536.94,2023-04-12 20:37:00,Wednesday,12,4,148.8699999999999,13,4,2
4/20/2023 16:45,Taylor's Bar,Vodka,Smirnoff,3536.94,0.0,405.89,3131.05,2023-04-20 16:45:00,Thursday,20,4,405.8899999999999,13,4,2
4/27/2023 20:21,Taylor's Bar,Vodka,Smirnoff,3131.05,0.0,578.62,2552.43,2023-04-27 20:21:00,Thursday,27,4,578.6200000000003,13,4,2
5/4/2023 13:03,Taylor's Bar,Vodka,Smirnoff,2552.43,0.0,569.17,1983.26,2023-05-04 13:03:00,Thursday,4,5,569.1699999999998,13,4,2
5/5/2023 22:56,Taylor's Bar,Vodka,Smirnoff,1983.26,982.08,506.48,2458.86,2023-05-05 22:56:00,Friday,5,5,506.4799999999999,13,4,2
5/9/2023 12:27,Taylor's Bar,Vodka,Smirnoff,2458.86,0.0,265.49,2193.37,2023-05-09 12:27:00,Tuesday,9,5,265.49000000000024,13,4,2
5/13/2023 10:49,Taylor's Bar,Vodka,Smirnoff,2193.37,0.0,515.4,1677.97,2023-05-13 10:49:00,Saturday,13,5,515.3999999999999,13,4,2
5/27/2023 22:36,Taylor's Bar,Vodka,Smirnoff,1677.97,0.0,457.09,1220.88,2023-05-27 22:36:00,Saturday,27,5,457.0899999999999,13,4,2
6/9/2023 18:47,Taylor's Bar,Vodka,Smirnoff,1220.88,0.0,461.2,759.68,2023-06-09 18:47:00,Friday,9,6,461.20000000000016,13,4,2
6/11/2023 11:58,Taylor's Bar,Vodka,Smirnoff,759.68,1553.77,485.01,1828.44,2023-06-11 11:58:00,Sunday,11,6,485.00999999999976,13,4,2
6/22/2023 20:23,Taylor's Bar,Vodka,Smirnoff,1828.44,0.0,445.34,1383.1,2023-06-22 20:23:00,Thursday,22,6,445.34000000000015,13,4,2
6/24/2023 14:04,Taylor's Bar,Vodka,Smirnoff,1383.1,1088.11,499.95,1971.26,2023-06-24 14:04:00,Saturday,24,6,499.9499999999998,13,4,2
6/27/2023 12:44,Taylor's Bar,Vodka,Smirnoff,1971.26,0.0,354.36,1616.9,2023-06-27 12:44:00,Tuesday,27,6,354.3599999999999,13,4,2
6/29/2023 12:24,Taylor's Bar,Vodka,Smirnoff,1616.9,857.63,361.68,2112.85,2023-06-29 12:24:00,Thursday,29,6,361.6800000000002,13,4,2
6/30/2023 15:39,Taylor's Bar,Vodka,Smirnoff,2112.85,0.0,359.83,1753.02,2023-06-30 15:39:00,Friday,30,6,359.8299999999999,13,4,2
7/7/2023 13:59,Taylor's Bar,Vodka,Smirnoff,1753.02,668.87,524.52,1897.37,2023-07-07 13:59:00,Friday,7,7,524.5200000000001,13,4,2
7/9/2023 17:48,Taylor's Bar,Vodka,Smirnoff,1897.37,0.0,386.88,1510.49,2023-07-09 17:48:00,Sunday,9,7,386.8799999999999,13,4,2
7/11/2023 12:13,Taylor's Bar,Vodka,Smirnoff,1510.49,0.0,599.56,910.93,2023-07-11 12:13:00,Tuesday,11,7,599.5600000000001,13,4,2
7/16/2023 16:23,Taylor's Bar,Vodka,Smirnoff,910.93,1017.82,545.73,1383.02,2023-07-16 16:23:00,Sunday,16,7,545.73,13,4,2
7/20/2023 11:42,Taylor's Bar,Vodka,Smirnoff,1383.02,0.0,550.66,832.36,2023-07-20 11:42:00,Thursday,20,7,550.66,13,4,2
7/27/2023 21:51,Taylor's Bar,Vodka,Smirnoff,832.36,0.0,420.67,411.69,2023-07-27 21:51:00,Thursday,27,7,420.67,13,4,2
7/28/2023 18:49,Taylor's Bar,Vodka,Smirnoff,411.69,0.0,126.39,285.3,2023-07-28 18:49:00,Friday,28,7,126.38999999999999,13,4,2
7/29/2023 22:36,Taylor's Bar,Vodka,Smirnoff,285.3,0.0,285.3,4.55e-13,2023-07-29 22:36:00,Saturday,29,7,285.29999999999956,13,4,2
8/5/2023 20:15,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-08-05 20:15:00,Saturday,5,8,0.0,13,4,2
8/13/2023 13:33,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-08-13 13:33:00,Sunday,13,8,0.0,13,4,2
9/6/2023 22:25,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-09-06 22:25:00,Wednesday,6,9,0.0,13,4,2
9/7/2023 22:05,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-09-07 22:05:00,Thursday,7,9,0.0,13,4,2
9/10/2023 19:17,Taylor's Bar,Vodka,Smirnoff,4.55e-13,523.49,347.75,175.74,2023-09-10 19:17:00,Sunday,10,9,347.75000000000045,13,4,2
9/15/2023 15:10,Taylor's Bar,Vodka,Smirnoff,175.74,0.0,175.74,4.55e-13,2023-09-15 15:10:00,Friday,15,9,175.73999999999955,13,4,2
10/6/2023 14:14,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-10-06 14:14:00,Friday,6,10,0.0,13,4,2
10/7/2023 20:16,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-10-07 20:16:00,Saturday,7,10,0.0,13,4,2
10/16/2023 10:48,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-10-16 10:48:00,Monday,16,10,0.0,13,4,2
10/25/2023 18:19,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-10-25 18:19:00,Wednesday,25,10,0.0,13,4,2
10/31/2023 17:31,Taylor's Bar,Vodka,Smirnoff,4.55e-13,0.0,0.0,4.55e-13,2023-10-31 17:31:00,Tuesday,31,10,0.0,13,4,2
11/2/2023 13:25,Taylor's Bar,Vodka,Smirnoff,4.55e-13,1604.51,495.09,1109.42,2023-11-02 13:25:00,Thursday,2,11,495.0900000000004,13,4,2
11/9/2023 12:17,Taylor's Bar,Vodka,Smirnoff,1109.42,0.0,544.05,565.37,2023-11-09 12:17:00,Thursday,9,11,544.0500000000001,13,4,2
11/10/2023 20:39,Taylor's Bar,Vodka,Smirnoff,565.37,0.0,376.37,189.0,2023-11-10 20:39:00,Friday,10,11,376.37,13,4,2
11/14/2023 15:49,Taylor's Bar,Vodka,Smirnoff,189.0,0.0,189.0,5.68e-13,2023-11-14 15:49:00,Tuesday,14,11,188.99999999999943,13,4,2
11/17/2023 18:48,Taylor's Bar,Vodka,Smirnoff,5.68e-13,0.0,0.0,5.68e-13,2023-11-17 18:48:00,Friday,17,11,0.0,13,4,2
11/18/2023 16:12,Taylor's Bar,Vodka,Smirnoff,5.68e-13,1477.23,309.16,1168.07,2023-11-18 16:12:00,Saturday,18,11,309.16000000000054,13,4,2
11/20/2023 16:14,Taylor's Bar,Vodka,Smirnoff,1168.07,1272.71,598.15,1842.63,2023-11-20 16:14:00,Monday,20,11,598.1499999999999,13,4,2
11/22/2023 19:29,Taylor's Bar,Vodka,Smirnoff,1842.63,1688.83,587.65,2943.81,2023-11-22 19:29:00,Wednesday,22,11,587.6500000000001,13,4,2
11/26/2023 14:55,Taylor's Bar,Vodka,Smirnoff,2943.81,966.93,497.67,3413.07,2023-11-26 14:55:00,Sunday,26,11,497.66999999999973,13,4,2
